image,mask
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1155.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1155.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1156.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1156.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1157.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1157.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1158.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1158.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1159.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1159.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-116.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-116.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1160.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1160.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1161.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1161.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1162.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1162.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1163.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1163.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1164.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1164.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1165.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1165.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1166.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1166.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1167.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1167.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1168.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1168.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1169.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1169.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-117.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-117.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1170.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1170.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1171.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1171.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1172.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1172.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1173.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1173.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1174.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1174.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1175.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1175.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1176.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1176.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1177.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1177.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1178.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1178.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1179.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1179.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-118.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-118.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1180.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1180.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1181.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1181.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1182.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1182.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1183.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1183.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1184.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1184.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1185.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1185.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1186.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1186.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1187.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1187.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1188.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1188.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1189.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1189.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-119.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-119.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1190.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1190.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1191.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1191.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1192.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1192.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1193.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1193.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1194.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1194.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1195.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1195.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1196.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1196.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1197.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1197.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1198.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1198.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1199.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1199.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-12.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-12.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-120.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-120.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1200.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1200.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1201.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1201.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1202.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1202.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1203.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1203.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1204.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1204.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1205.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1205.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1206.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1206.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1207.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1207.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1208.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1208.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1209.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1209.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-121.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-121.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1210.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1210.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1211.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1211.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1212.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1212.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1213.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1213.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1214.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1214.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1215.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1215.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1216.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1216.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1217.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1217.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1218.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1218.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1219.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1219.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-122.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-122.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1220.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1220.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1221.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1221.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1222.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1222.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1223.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1223.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1224.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1224.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1225.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1225.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1226.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1226.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1227.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1227.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1228.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1228.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1229.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1229.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-123.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-123.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1230.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1230.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1231.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1231.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1232.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1232.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1233.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1233.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1234.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1234.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1235.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1235.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1236.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1236.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1237.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1237.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1238.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1238.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1239.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1239.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-124.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-124.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1240.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1240.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1241.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1241.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1242.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1242.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1243.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1243.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1244.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1244.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1245.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1245.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1246.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1246.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1247.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1247.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1248.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1248.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1249.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1249.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-125.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-125.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1250.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1250.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1251.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1251.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1252.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1252.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1253.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1253.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1254.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1254.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1255.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1255.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1256.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1256.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1257.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1257.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1258.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1258.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1259.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1259.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-126.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-126.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1260.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1260.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1261.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1261.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1262.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1262.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1263.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1263.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1264.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1264.png
sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/images/Lung_Opacity-1265.png,sdXray/datasets/COVID-19_Radiography_Dataset/Lung_Opacity/masks/Lung_Opacity-1265.png
